safe-conduct	(noun).ការអនុញ្ញាតអោយឆ្លងកាត់ a ~ pas- sport លិខិតបើកផ្លូវ
safe-deposit	(noun).ផ្ទះអោយជួលមានបន្ទប់សុវត្ថិភាពនិងមានឡាំងដែក
safe-deposit box	(noun).បន្ទប់មានសុវត្ថិភាពនិងរក្សាឡាំងដែកនិងលុយកាក់
safeguard	(noun). ~ (against sb/something) ការការពា to safeguard the interests of ដើម្បីការពារផលប្រយោជន៍នៃ
safely	(adverb).ដោយនិរភ័យ,ដោយសួស្តី,ដោយសុវត្ថិភាព
safeness	(noun).ភាពផុតភ័យ
safety	(noun). (plural -ties) ១.សុវត្ថិភាព air ~ សុវត្ថិភាពតាមផ្លូវអាកាស​​ ~ of one's family ភាពគ្មានគ្រោះថ្នាក់ ២.គន្លឹះសុវត្ថិភាព (កាំភ្លើង) (literary) និរភ័យ safety measures វិធានការបង្ការគ្រោះថ្នាក់ safety belt ខ្សែក្រវាត់បង្ការគ្រោះថ្នាក់
safety belt	(also seat belt)(noun).ខ្សែក្រវាត់ការពារសំរាប់ពាក់នៅក្នុងរថយន្តឫយន្តហោះ
safety bicycle	(noun).ទោចក្រយាន្តដែលមានកង់ទាំងពីរមានទំហំប៉ុនគ្នា
safety island	(also 'safety zone)(noun).កន្លែងសម្រាបមនុស្សដើរ
safety pin	(noun).ខ្ទាស់, ដាក់គន្លាស់
safety razor	(noun).ឡាម (សំរាប់កោរពុកមាត់)
safety valve	(noun). ១.គន្លះសុវត្ថិភាព ២.កន្លែងបញ្ចេញខ្យល់ហួសកំណត់
safety-glass	(noun).កញ្ចក់សុវត្ថិភាព
safety-lamp	(noun).គោមការពារគ្រោះភ័យ
safety-match	(noun).ឈើគូសដែលគ្មានគ្រោះថ្នាក់
safety-net	(noun).សំណាញ់សុវត្ថិភាព (ពេលធ្វើការកន្លែងខ្ពស់)
saffron	(noun).រមៀតឫរលៀត
sag	(intransitive verb). (pt., past participle sagged) ១.ធ្វើអោយរលុង (skin) sags ធ្លាក់ ropes ~ ធ្លាក់,មិនតឹង (ខ្សែ ។ល។) ២. spirits ~ ចុះ, អន់ចុះ ៣.បាត់ស្មារតី, បាក់កំលាំង (ចិត្តវិទ្យា) ៤.shoulders ~ ស្លាប់ (អត្ថបដិរូប)(noun) have a sag in a skirt សំពត់មានជាយធ្លាក់ស្រយាក have a ~ in a sail ដំណើរធ្លាក់ស្រយាក economic ~ ការអន់ចុះ
saga	(noun).រឿង ឬប្រលោមលោកដែលគេបង្កើតឡើងយ៉ាងវែងឬមានច្រើនភាគ
sagacious	(adjective).​១.ភ្លឺថ្លា, ធ្លាតSYNONYM wise ; ២.សុភាពរាបសារ ៣.ដឹងខុសត្រូវ (មនុស្ស) ៤.ដែលមានវិញ្ញាណស្រាល, ប្រកបដោយសុខុមញ្ញណ
sagaciously	(adverb).ដោយសុភវិនិច្ឆ័យ, ដោយសុខុមញ្ញាណ
sagacity	(noun).សុខុមញ្ញាណ, ភាពឆ្ាលតឆ្លៀសវៃ
sage	(noun).បណ្ឌិត(adjective). ១.មិនស្លូតបូត, វៀងវៃ ២. ~ counsel ដោយត្រឹមត្រូវ, ម៉ឺងម៉ាត់, ប្រកបដោគតិបណ្ឌិត
sage	(noun).ជីម្យ៉ាង (រុក្ខជាតិ)
sage-brush	(noun). (រុក្ខ-ជាតិ) ដើមប្រទាលល្វីង
sagely	(adverb).ដោយសេក្តីវាងវៃ, ដោយគតិបណ្ឌិត
sagittarius	(adjective).រាសីធ្នូ
sago	(noun).ម្សៅសាគូ
sago-palm	(noun). (រុក្ខជាតិ) ដើមដំបងយក្យ
sahara	(noun). ១.វាលខ្សាច់សាហារ៉ា ២.តំបន់ដីស្ងួត
sahib	(noun).​ មេ (នាំភ្លៀងលោក, ចៅហ្វាយ
saholastic	(adjective). ១.ចំណុះអោយអ្នកមានសមត្ថកិច្ច,អប់រំ ~ prefession មុខរបរជាគ្រូបង្រៀន ២.ចំណុះអោយទំនើប ~ phi-losophy ទស្សនះវិជ្ជាទំនើប
said	(adjective). ១. (pt., past participle of say) ២.enough said សមគ្នាល្មម no sooner said than done លឿនទាន់ចិត្ត
sail	(noun). ១.ស្លាបក្តោងទូក ២.ក្តោងទូក ship's ~ ក្តោង go to a sail ​ បើកទូកក្តោង set sail​ ចេញដំណើរតាមសមុទ្រ uder sail ដែលទៅមុខដោយកំលាំងក្តោង ៣.ស្លាបកង្ហាល់ ៤.ស្រកាត្រី ៥.ការដើរកំសាន្តដោយទូកក្តោង sail into វាយប្រហាររករឿងឈ្លោះ in full sail កំពុងតែលឿនទៅ to set sail ចេញដំណើរ to sail near (close) to the wind វិស, ស្ទើរតែ (ខូចការឬខុសច្បាប់) to sail in ផ្តើមធ្វើអ្វីមួយដោយប្រឹងប្រែងនិងទុក្ខចិត្តខ្លួនឯង(intransitive verb). ១.likes to ~ បើកទូកក្តោង ២.we ~ at dawn ចេញ (នាវា) ៣.clouds ~ overhead រសាត់ (colloquil) cars really ~ along ទៅមុខឬបើកយ៉ាងលឿន
sail	(trasitive verb). ១.ទៅសមុទ្រ to sail the Pacific ទៅលេងសមុទ្រប៉ាស៊ីហ្វិក ២.បញ្ជាពីចម្ងាយ (កប៉ាល់ទឹក,ទូក) he sails his yacht គាត់បានបញ្ជាទូក ៣. ~ a boat បើកទូកក្តោង sail the ocean ធ្វើដំណើរតាមសមុទ្រ sail close to the wind ចូលក្បែរគ្រោះថ្នាក់ណាស់
sailboard	(also windsurfer)(noun).ទូកក្តោងសម្រាប់ជិះមនុស្សម្នាក់ឬពីរអ្នក
sailboat	(noun).ទូកក្តោង
sailcloch	(noun).ក្តោងទូក
sailing	(noun). ១.បច្ចេកទេសបើកទូកក្តោង ២.(កីឡា) ល្បែងបើក៊ទូកក្តោង ៣.ការចាកចេញពីកប៉ាល់ដឹកអ្នកដំណើរ
sailing boat	
sailingship	(noun).ទូកក្តោង
sailor	(noun). ~ in the Navy ពលទាហានជើងទឹក ២. He's a good ~ អ្នកបើកទូកក្តោង work as a ~ កម្មករនាវា ៣. I am a bad ~ ប៉ុនពុលរលក to be a good sailor មិនពុលរលក sailor's yarn រឿងបំផ្លើសការពិត
sailor hat	(noun).​ ១.មួកកម្មករនាវា ២.មួកចំបើងមានហាមចូល
sainfoin	(noun).ក្រុមសណ្តែកកួរវែង (រុក្ខជាតិ)
saint	(noun). ~ of the Church ១. (Masculine) សន្ត ២. (Feminine) សន្តី (Figurative) He's a ~ មនុស្សដូចព្រះ
sainted	(adjective). ១.អាចសន្មត់បានថាអ្នកបានឡើងនិព្វាន ២.ពិសិដ្ឋ (កន្លែងលាក់ខ្លួន) ដែលផុតហួស
sainthood	(noun).ភាពជាអ្នកសប្បុរស
saintliness	(noun).វិសុទ្ទភាព, អរហន្តភាព, ភាពប្រសើរក្រៃពេក
sainty	(adjective). (-ier,-iest) វិសុទ្ទ saintly men អ្នកកាន់សីល
sake	(noun). ១. He did it for my ~ ប្រយោជន៍ ២. IDIOM for God's sake វត្ត ៣. art for art's ~ សិល្បះព្រោះសិល្បះ for the sake of (decency) ដើម្បី (មាន) for God's sake សុំម្តងទៀតមក
sake	(also saki)(noun).ស្រាធ្វើពីអថ្កររបស់ជប៉ុន
sal-ammoniac	(noun).ជាតិគីមី
salaam	(noun).របៀបជំរាបសួរអោនក្បាល, ដាក់ដៃស្តាំឡើងដល់លើថ្ងាស់ (របស់ជនជាតិអារ៉ាប់)(intransitive verb).លទ្ទភាពដែលអាចលក់បាន
salable	(also saleable)(adjective).ដែលអាចមានគេទិញ, អាចលក់បាន
salacious	(adjective).ដែលអោយដិតដល់កាមមុច្ឆា, ដែលមិនសមរម្យ
salaciously	(adverb).ដោយមិនសមរម្យ
salaciousness	(noun).ភាពមិនសមរម្យ, ភាពជំលើយ, តណ្ហា
salad	(noun). ១.ញុំា fresh ~ សាឡាត់ (ហាន់ច្របល់ហើយ) salad dressing ទឹកសាឡាត់ ២.ម្ហូបបន្លែលាយប្រេង (សម្រាប់លាយជាមួយបន្លែ) fruit salad ផ្លែឈើផ្សេងៗដាក់ការ៉ែម in one's salad days ក្នុងវ័យជំទន់ salad days ពេលវាលានៃការទទួលបទពិសោធ៍នៅក្មេងខ្ចី
salad-oil	(noun). ប្រេងសម្រាប់លាយជាមួយសាឡាត់
salamander	(noun). ១.សត្វជំពូកត្រកួតថ្លែន​ ។ល។ ២.ធ្លាក់ទៅក្រោមជាដំណរ (ក្នុងឡ) ៣.សត្វដែលទ្រាំបាននឹងភ្លើង ៤.មនុស្សទ្រាំបាននឹងកំដៅ
salami	(noun).សាឡាមី(សាច់ក្រកម្យ៉ាង)
salaried	(adjective).ដែលទទួលបានប្រាក់ខែ
salary	(noun). (Plural.-ries) ប្រាក់ខែ, បៀវត្សរ៍, បើកប្រាក់ខែ salary cheque មូលប្បទានប័ត្រប្រាក់បៀវត្សរ៍ salary cut ការកាត់ប្រាក់បៀវត្សរ៍ salary reductions ប្រាក់កាត់ចេញពីបៀវត្សរ៍សំរាប់ពន្ឋឬការធានារ៉ាប់រង salary scale កំរិតបៀវត្សរ៍, កាំបៀវត្សរ៍
